,contrast,homogeneity,correlation,energy,class
280,0.236307164,0.952798587,0.935645347,0.844989189,0
281,0.312921391,0.947734123,0.94878605,0.837004017,0
282,0.31357794,0.947877222,0.948562886,0.837033948,0
283,0.17857928,0.968558961,0.970662222,0.840100697,0
284,0.289942173,0.95065497,0.95254834,0.837491752,0
285,0.253680463,0.953683702,0.958562464,0.838063986,0
286,0.27852832,0.95138399,0.954407574,0.837798813,0
287,0.293628949,0.951617409,0.951959201,0.837152883,0
288,0.257973284,0.965095211,0.954595899,0.798468908,0
289,0.257266231,0.965329202,0.955108486,0.798631089,0
290,0.150803073,0.97869111,0.973345231,0.801950565,0
291,0.25191283,0.966058566,0.955601782,0.798765909,0
292,0.22595389,0.968794723,0.960236547,0.799349515,0
293,0.240498977,0.966907482,0.957616585,0.798940927,0
294,0.248781596,0.966507127,0.956196124,0.798560728,0
295,0.259639908,0.958548348,0.929161364,0.86590553,0
296,0.259235878,0.958686442,0.929970266,0.865924707,0
297,0.146984001,0.974326376,0.959683542,0.868214979,0
298,0.276609177,0.957841004,0.924309712,0.866077275,0
299,0.259336885,0.959227252,0.929167759,0.866120109,0
300,0.274639529,0.957650866,0.925099462,0.866018891,0
301,0.246912957,0.959693378,0.932568478,0.865683513,0
302,0.1966617,0.967361692,0.944399794,0.778386407,0
303,0.19731825,0.967752145,0.94502462,0.778574587,0
304,0.11670781,0.980215203,0.966915326,0.782224595,0
305,0.18635893,0.968099481,0.947374916,0.778904742,0
306,0.162723164,0.97052495,0.954077756,0.779634512,0
307,0.175601626,0.96878523,0.950432242,0.778986622,0
308,0.185247847,0.968267861,0.947683247,0.778440578,0
309,0.341961062,0.947485469,0.946103325,0.734901185,0
310,0.199873116,0.967348859,0.968090965,0.739559679,0
311,0.33418348,0.949881721,0.946948191,0.735084897,0
312,0.309588142,0.953327008,0.950732327,0.735812643,0
313,0.332668367,0.951404123,0.947056649,0.735312612,0
314,0.328274539,0.950332212,0.947768892,0.735093427,0
315,0.268932603,0.952887921,0.92549602,0.835671132,0
316,0.23130729,0.965166111,0.930443373,0.876548308,0
317,0.231812328,0.965419244,0.931896536,0.876560444,0
318,0.12782583,0.978805079,0.961365635,0.87913527,0
319,0.221661069,0.966143444,0.933553599,0.877048729,0
320,0.196358678,0.968415387,0.94079606,0.877671762,0
321,0.205499861,0.967421199,0.937990999,0.877256553,0
322,0.189490164,0.967679047,0.942980654,0.877272913,0
323,0.203681725,0.969739658,0.954297429,0.866764449,0
324,0.204540289,0.97027237,0.954991211,0.866835173,0
325,0.123768067,0.980936373,0.972086514,0.868969318,0
326,0.212014848,0.969176848,0.952270972,0.866705769,0
327,0.195146587,0.97060704,0.956059245,0.8670891,0
328,0.213883488,0.96886026,0.951976025,0.866614491,0
329,0.215196586,0.969246298,0.951675166,0.866564671,0
330,0.254943057,0.968249479,0.906966749,0.897039694,0
331,0.254690538,0.968242081,0.907674072,0.896839928,0
332,0.145903606,0.980141618,0.946501285,0.899122759,0
333,0.241357541,0.969244134,0.912176911,0.896970199,0
334,0.222065099,0.970777681,0.918960717,0.896916012,0
335,0.230549734,0.969220722,0.916059277,0.896689173,0
336,0.239034368,0.969238954,0.912751421,0.896592097,0
337,0.262367112,0.960138029,0.94177294,0.869292603,0
338,0.263478195,0.960173862,0.941615373,0.869236706,0
339,0.155375908,0.974934529,0.965387102,0.871788815,0
340,0.256357163,0.961691224,0.943161513,0.86970349,0
341,0.231913336,0.963870216,0.948416574,0.870258142,0
342,0.267467993,0.960723442,0.940714951,0.86923467,0
343,0.27772026,0.959008377,0.938401457,0.868671505,0
344,0.189894195,0.964194012,0.934932944,0.886938423,0
345,0.19090427,0.964137886,0.935210758,0.886893634,0
346,0.112134974,0.977146545,0.961424455,0.889168429,0
347,0.182419636,0.964861797,0.937234413,0.887330356,0
348,0.165399864,0.967218402,0.943502688,0.887540356,0
349,0.187065983,0.964661015,0.936009227,0.887073699,0
350,0.199843438,0.962331309,0.931558661,0.886510271,0
351,0.237670766,0.968818354,0.95977802,0.876390904,0
352,0.237872781,0.96868252,0.959461453,0.876408755,0
353,0.139785554,0.980522583,0.976278795,0.878849245,0
354,0.19358097,0.971893585,0.967315253,0.877431558,0
355,0.159591929,0.974480127,0.973058659,0.877992636,0
356,0.195298099,0.971058375,0.967016392,0.877405775,0
357,0.236963713,0.967209234,0.959962969,0.876454056,0
358,0.279588899,0.966606931,0.955871962,0.764301161,0
359,0.280548471,0.966808774,0.955862819,0.764393047,0
360,0.167549199,0.979490406,0.973451526,0.768228488,0
361,0.278326305,0.967576166,0.956025018,0.764452432,0
362,0.254791546,0.969968619,0.959809209,0.76491403,0
363,0.274033484,0.968409662,0.956772231,0.76452678,0
364,0.267771016,0.96871931,0.957723605,0.764731386,0
365,0.192267872,0.971448185,0.955685327,0.851006061,0
366,0.192873917,0.96971227,0.955821085,0.850893579,0
367,0.119446486,0.982473502,0.972357413,0.853283986,0
368,0.183934749,0.973442509,0.957508177,0.851379975,0
369,0.174137017,0.975092892,0.959968835,0.851280007,0
370,0.189439661,0.973417858,0.956324224,0.851069392,0
371,0.21029772,0.971716359,0.951537117,0.850307684,0
372,0.161561577,0.973421386,0.962712993,0.874521327,0
373,0.160298982,0.973894343,0.963157059,0.874561044,0
374,0.108818412,0.982295562,0.974739692,0.876180254,0
375,0.179843943,0.973517433,0.958410794,0.874033254,0
376,0.175803641,0.974655369,0.959410661,0.873798018,0
377,0.212772405,0.971563284,0.950891169,0.873306789,0
378,0.241155526,0.967925734,0.944264906,0.873351935,0
379,0.238680841,0.965833247,0.95215599,0.863058364,0
380,0.175854145,0.967956393,0.953245196,0.86352652,0
381,0.147687515,0.978661042,0.970296433,0.865173205,0
382,0.245044317,0.966816239,0.950928395,0.862918064,0
383,0.228479079,0.968646173,0.954205898,0.863077078,0
384,0.243781723,0.967326706,0.951093645,0.863039307,0
385,0.247316987,0.967756672,0.950472322,0.862785717,0
386,0.270649731,0.952791687,0.925438252,0.835560789,0
387,0.152988989,0.97064674,0.957390931,0.838736346,0
388,0.267164971,0.953267211,0.925725778,0.835696668,0
389,0.244640287,0.956090744,0.931656367,0.836363354,0
390,0.266659933,0.953677768,0.925838136,0.835253593,0
391,0.266205399,0.953954373,0.926170478,0.835244129,0
392,0.373677432,0.947805175,0.944489963,0.789567532,0
393,0.176106664,0.967789273,0.952552079,0.863489241,0
394,0.175854145,0.967956393,0.953245196,0.86352652,0
395,0.111230457,0.980041397,0.96997611,0.865753777,0
396,0.190954774,0.967712139,0.948576927,0.863633906,0
397,0.183530719,0.968976889,0.950834771,0.863890037,0
398,0.197520265,0.967207243,0.946909783,0.863569613,0
399,0.194843565,0.967040777,0.947633237,0.863246608,0
400,0.359687887,0.960074155,0.905268295,0.889009234,0
401,0.357819247,0.960115973,0.90509562,0.889016643,0
402,0.205551473,0.975117209,0.945572444,0.891155083,0
403,0.344637762,0.960507793,0.909380122,0.88901264,0
404,0.301255019,0.962767374,0.921069283,0.889410689,0
405,0.318830333,0.961093636,0.916151922,0.889345425,0
406,0.319688897,0.960753152,0.915728205,0.889514493,0
407,0.332062322,0.959812298,0.916725676,0.88489646,0
408,0.331203757,0.959680126,0.916710685,0.8849058,0
409,0.195136965,0.974631073,0.95081803,0.886987211,0
410,0.302012575,0.960571325,0.924377615,0.885181709,0
411,0.275599101,0.962791005,0.930783906,0.885351787,0
412,0.295750107,0.96151887,0.925915602,0.88517311,0
413,0.325244312,0.959697788,0.91838973,0.885021644,0
414,0.376303629,0.955930326,0.945580971,0.825337206,0
415,0.377111689,0.955877008,0.945291869,0.825389373,0
416,0.21463433,0.973483101,0.968817751,0.828501287,0
417,0.346910432,0.956197622,0.949805997,0.825755348,0
418,0.304891291,0.958505615,0.955900007,0.826159086,0
419,0.329385622,0.957202139,0.952352336,0.825881323,0
420,0.323123153,0.95871238,0.953246072,0.825889708,0
421,0.464937754,0.938774224,0.916529526,0.824411163,0
422,0.465291281,0.938475292,0.916486738,0.824274146,0
423,0.264533514,0.9622092,0.952296913,0.827721034,0
424,0.402515088,0.942345863,0.927728162,0.824926059,0
425,0.354283983,0.945659568,0.936694797,0.825150904,0
426,0.401505012,0.942250892,0.928008423,0.825096763,0
427,0.452968359,0.939150054,0.91865305,0.824404969,0
428,0.380040908,0.95680862,0.930146989,0.836394751,0
429,0.379182344,0.956914508,0.930201913,0.836460411,0
430,0.218365463,0.973806036,0.959677017,0.839349949,0
431,0.388980076,0.957279195,0.928553798,0.836143119,0
432,0.366000859,0.958903164,0.932750692,0.836016837,0
433,0.368980581,0.958965468,0.932246923,0.836201669,0
434,0.327112952,0.96236059,0.939844509,0.836905216,0
435,0.557965708,0.937571462,0.857943735,0.83712235,0
436,0.557157648,0.937288366,0.859469924,0.837098993,0
437,0.306518175,0.961647544,0.921513368,0.841116817,0
438,0.497007651,0.940214581,0.872985847,0.838154005,0
439,0.418878311,0.943439584,0.892812914,0.839112611,0
440,0.441453499,0.942180399,0.887539537,0.838714612,0
441,0.407009924,0.944932572,0.896223393,0.839181477,0
442,0.389788137,0.948644658,0.938583969,0.833456644,0
443,0.389737633,0.94861907,0.938344683,0.833467431,0
444,0.237247253,0.96721564,0.962441149,0.836072268,0
445,0.376101614,0.94978475,0.940853892,0.833578587,0
446,0.33726421,0.952911459,0.946946125,0.833859599,0
447,0.385192293,0.949529909,0.939333155,0.83345305,0
448,0.425999343,0.947543562,0.932838827,0.833267347,0
449,0.330951239,0.964793769,0.923568796,0.836937169,0
450,0.33110275,0.964802504,0.923730991,0.836960453,0
451,0.200036432,0.978423783,0.953562322,0.839917463,0
452,0.294437009,0.967329975,0.931728352,0.83737062,0
453,0.254236004,0.969924236,0.941256702,0.83804222,0
454,0.295497588,0.966834992,0.931697088,0.837183578,0
455,0.338173278,0.965156879,0.921824163,0.836654672,0
456,0.374030959,0.954355594,0.922011241,0.824629655,0
457,0.376556148,0.953918204,0.921316561,0.824604686,0
458,0.217184565,0.971519748,0.954508916,0.828079735,0
459,0.31812328,0.956944543,0.933681996,0.825128742,0
460,0.272063837,0.959787224,0.94293422,0.82582386,0
461,0.312820383,0.957040899,0.934578065,0.825447091,0
462,0.357314209,0.954753918,0.925463836,0.825034244,0
463,0.373475417,0.947559035,0.944383948,0.78963234,0
464,0.215928292,0.967599118,0.967804948,0.793250295,0
465,0.377212697,0.946687369,0.943914131,0.789747384,0
466,0.340647963,0.949688909,0.949444909,0.790400969,0
467,0.360495947,0.947580526,0.946575186,0.789839619,0
468,0.347112447,0.949461763,0.948442398,0.789972077,0
469,0.345344815,0.949814404,0.941403923,0.797345278,0
470,0.398272771,0.951383795,0.917588502,0.871073488,0
471,0.398878816,0.951220629,0.917168833,0.871029136,0
472,0.230827696,0.969131715,0.95200532,0.873325441,0
473,0.380091412,0.951880393,0.921429208,0.871096752,0
474,0.343425671,0.95428252,0.92890583,0.871494114,0
475,0.373071387,0.951718597,0.923009451,0.871267889,0
476,0.377313704,0.950211168,0.921889856,0.871233011,0
477,0.308426555,0.964032138,0.941106527,0.791261199,0
478,0.308780081,0.963799709,0.940957049,0.791237785,0
479,0.206606742,0.976100022,0.960363578,0.794011064,0
480,0.328325042,0.961063037,0.937217578,0.7906578,0
481,0.331405773,0.96098771,0.936492239,0.790376002,0
482,0.369788642,0.958284455,0.929643728,0.789573599,0
483,0.39625262,0.957534606,0.924277345,0.78935519,0
484,0.434888008,0.948515737,0.940996561,0.787352865,0
485,0.432716346,0.948249595,0.941073713,0.787412684,0
486,0.260852633,0.967864746,0.964440486,0.791094563,0
487,0.410949218,0.949273727,0.944164311,0.787617837,0
488,0.374434989,0.951655474,0.949211428,0.787898801,0
489,0.397414207,0.949772781,0.946090966,0.787732551,0
490,0.410898715,0.94954932,0.944196924,0.787630443,0
491,0.360950481,0.960835947,0.910445721,0.830163318,0
492,0.359637383,0.960817015,0.910942223,0.8301557,0
493,0.212247411,0.975932548,0.947032182,0.833190766,0
494,0.309083104,0.963168434,0.923131641,0.830823129,0
495,0.264639782,0.965956027,0.934215608,0.831171201,0
496,0.306305396,0.963066994,0.923853903,0.830748,0
497,0.340900482,0.961132229,0.915276658,0.83035659,0
498,0.474331456,0.933275406,0.908357522,0.747926717,0
499,0.475594051,0.932825655,0.908487083,0.747887156,0
500,0.285236902,0.958417897,0.944646316,0.75239168,0
501,0.44428171,0.934591388,0.914405314,0.748333626,0
502,0.408727052,0.938702457,0.921257082,0.749012587,0
503,0.444029191,0.935225232,0.914360897,0.748467326,0
504,0.486452362,0.932824114,0.905941854,0.748006233,0
505,0.342617611,0.957178798,0.920195028,0.828833484,0
506,0.343627686,0.95716463,0.920843013,0.82887266,0
507,0.205375594,0.97294911,0.951905853,0.831788608,0
508,0.301659049,0.958366153,0.92977541,0.829266501,0
509,0.255195576,0.960657945,0.940707611,0.82974273,0
510,0.299790409,0.957522172,0.930227613,0.829347647,0
511,0.356455645,0.954485711,0.916867495,0.82854831,0
512,0.438473776,0.937260701,0.909035544,0.824575706,0
513,0.438423272,0.937267255,0.909204486,0.824586292,0
514,0.262649104,0.960547861,0.945236069,0.827137668,0
515,0.427514457,0.937411031,0.911310147,0.824621555,0
516,0.383778187,0.939994629,0.920413106,0.825022624,0
517,0.440089897,0.936999989,0.908695574,0.824336401,0
518,0.489331077,0.935421677,0.898392886,0.823632312,0
519,0.430999217,0.952503165,0.917027003,0.83360239,0
520,0.430999217,0.952675412,0.916885945,0.833630716,0
521,0.248490901,0.970931121,0.951918307,0.83678413,0
522,0.403121133,0.953212666,0.922486953,0.833790089,0
523,0.370445191,0.955284971,0.928844997,0.834196113,0
524,0.373677432,0.954688665,0.927932742,0.833992573,0
525,0.367970506,0.955484938,0.929092883,0.83410979,0
526,0.352314335,0.959098943,0.943960038,0.796644547,0
527,0.352667862,0.958936935,0.943631099,0.796697572,0
528,0.21807652,0.974770677,0.965147976,0.799958862,0
529,0.332062322,0.96080613,0.947210684,0.796798239,0
530,0.30822454,0.963763204,0.950815712,0.797433888,0
531,0.338577309,0.96149039,0.946066509,0.796865726,0
532,0.37110174,0.959803814,0.94092538,0.7966735,0
533,0.483674655,0.942890767,0.91601406,0.826508083,0
534,0.481705007,0.943072951,0.915657124,0.826536541,0
535,0.275789725,0.96449878,0.951870849,0.829651899,0
536,0.429534608,0.945193452,0.92518684,0.827229514,0
537,0.381303502,0.947745955,0.934029372,0.82747631,0
538,0.421201485,0.945276835,0.926522714,0.827256532,0
539,0.450493674,0.944009229,0.921707158,0.826716569,0
540,0.349536628,0.94969753,0.941528257,0.797373814,0
541,0.191054076,0.969810226,0.967454728,0.801393377,0
542,0.322365597,0.952167475,0.945298132,0.798100061,0
543,0.284336254,0.955896935,0.951988687,0.798760448,0
544,0.302921643,0.954018804,0.948585452,0.798597805,0
545,0.295346077,0.954638494,0.949884166,0.798389999,0
546,0.265094316,0.948424434,0.932851512,0.838997338,0
547,0.27893235,0.968909475,0.936574928,0.839522132,0
548,0.277013207,0.969522263,0.937335297,0.839583407,0
549,0.172184848,0.980855208,0.960660197,0.842013612,0
550,0.277770763,0.968291572,0.936640002,0.839607338,0
551,0.246811949,0.970511759,0.943892433,0.840101102,0
552,0.28080099,0.968226811,0.936285618,0.839352981,0
553,0.281356531,0.968840711,0.935986516,0.839493748,0
554,0.436807151,0.944061355,0.93972427,0.787576398,0
555,0.435999091,0.944159678,0.93976551,0.787653271,0
556,0.254872771,0.96554265,0.964680009,0.791264575,0
557,0.39478801,0.944340365,0.945517556,0.787944422,0
558,0.343728694,0.947511895,0.952578699,0.788654138,0
559,0.392414333,0.944167698,0.945713142,0.788125242,0
560,0.429635615,0.942359892,0.940688626,0.787450608,0
561,0.51130022,0.924768217,0.935416824,0.753207734,0
562,0.510845686,0.924822854,0.935413919,0.753265902,0
563,0.299395104,0.952950464,0.962027415,0.757447522,0
564,0.490795687,0.924510626,0.937926461,0.753559037,0
565,0.426807404,0.928105398,0.945936059,0.754663569,0
566,0.491351229,0.923381662,0.937979222,0.753366246,0
567,0.513219363,0.922755129,0.935141554,0.753058009,0
568,0.418979319,0.933248663,0.871259955,0.809269767,0
569,0.418423777,0.933115282,0.871418275,0.809250507,0
570,0.243428119,0.958201239,0.924758673,0.813038989,0
571,0.380798465,0.936690334,0.882046215,0.810080126,0
572,0.342415596,0.940085311,0.894430495,0.810545756,0
573,0.367667483,0.936239502,0.886917122,0.810173593,0
574,0.387060933,0.933831014,0.880855646,0.80995304,0
575,0.401858539,0.929723306,0.875653773,0.777419476,0
576,0.401808035,0.929372182,0.876968896,0.777353411,0
577,0.246581366,0.955315997,0.923307266,0.781897697,0
578,0.404535239,0.927848795,0.874118724,0.777964362,0
579,0.385192293,0.929932386,0.880646327,0.778278209,0
580,0.410393677,0.927660171,0.872975574,0.777559276,0
581,0.401151486,0.927853956,0.875722166,0.777779069,0
582,0.423979192,0.937155071,0.859901989,0.781099299,0
583,0.422918613,0.937655852,0.86251188,0.781159615,0
584,0.261769713,0.959611022,0.913078321,0.784780377,0
585,0.382313578,0.939949244,0.873170628,0.781536682,0
586,0.344132724,0.943065086,0.886269025,0.781642376,0
587,0.404383728,0.938236485,0.865988808,0.780647216,0
588,0.462362062,0.93351391,0.847078908,0.779792278,0
589,0.408777556,0.956360111,0.941599397,0.793728158,0
590,0.407666473,0.956059136,0.941329324,0.793803582,0
591,0.252548665,0.972830313,0.963754631,0.79723867,0
592,0.440544431,0.954308535,0.936894934,0.793334424,0
593,0.432362819,0.955242747,0.93835971,0.793357689,0
594,0.423019621,0.955520618,0.939623418,0.793188962,0
595,0.374990531,0.959236477,0.946390318,0.794025633,0
596,0.310446706,0.966725836,0.95162818,0.806987233,0
597,0.30943663,0.967142107,0.951430499,0.807136662,0
598,0.198415839,0.97844095,0.968937601,0.809904229,0
599,0.298073281,0.966812045,0.953413864,0.807029966,0
600,0.27317492,0.968589241,0.957435498,0.807301772,0
601,0.321052499,0.965142891,0.949945994,0.806502026,0
602,0.365950355,0.961394516,0.942932265,0.805803297,0
603,0.395899093,0.957705411,0.9462356,0.796591092,0
604,0.395798086,0.957562067,0.945842116,0.796685991,0
605,0.236179421,0.974563417,0.967787515,0.800093919,0
606,0.360647458,0.960325326,0.951078999,0.797014824,0
607,0.326910937,0.963567619,0.955524103,0.797385722,0
608,0.36201106,0.961643023,0.950859304,0.796915274,0
609,0.369940153,0.961761978,0.949738039,0.796996089,0
610,0.495189515,0.933672735,0.919224206,0.806186196,0
611,0.492916846,0.933866802,0.91918532,0.806175602,0
612,0.285927852,0.95930001,0.953120551,0.809832788,0
613,0.453069367,0.937224486,0.926023563,0.806641712,0
614,0.380091412,0.942610822,0.937960094,0.807378582,0
615,0.427968991,0.938627041,0.92995554,0.807008227,0
616,0.469887124,0.935624569,0.923272723,0.806612725,0
617,0.265447842,0.948775835,0.933854505,0.839014927,0
618,0.160602006,0.967051879,0.959198902,0.841776762,0
619,0.291255271,0.94674858,0.926085545,0.839132281,0
620,0.279083862,0.947951839,0.929568551,0.839203011,0
621,0.299436883,0.945458974,0.924135371,0.839058697,0
622,0.285851367,0.94605754,0.927684521,0.838922194,0
623,0.21792379,0.959802283,0.93153506,0.854130299,0
624,0.308679074,0.974419847,0.953126497,0.850645545,0
625,0.307163961,0.974457383,0.952861773,0.850711818,0
626,0.190413377,0.983871307,0.970935798,0.853299241,0
627,0.294639024,0.974576209,0.955125998,0.850822391,0
628,0.273326431,0.975903306,0.95838494,0.85109108,0
629,0.297214717,0.974503167,0.954748916,0.850672244,0
630,0.314487008,0.973869002,0.952197399,0.850569155,0
631,0.341910558,0.961886011,0.911886281,0.830922983,0
632,0.341203505,0.961694977,0.911907352,0.830891678,0
633,0.205023838,0.976284258,0.946875158,0.833911218,0
634,0.309840661,0.963088203,0.920134756,0.831057732,0
635,0.287972526,0.965097093,0.925712615,0.831566415,0
636,0.323981718,0.962593251,0.916411576,0.830721697,0
637,0.369283604,0.960846183,0.904706142,0.830179415,0
638,0.389889144,0.944884782,0.930002891,0.818691604,0
639,0.388980076,0.945010816,0.930113265,0.81867662,0
640,0.239093976,0.965158313,0.956881698,0.821501701,0
641,0.373929951,0.94515546,0.932751789,0.818946397,0
642,0.354839524,0.946656906,0.935950093,0.81932473,0
643,0.400141411,0.943572123,0.927960015,0.818584235,0
644,0.44241307,0.942447048,0.920537778,0.818097926,0
645,0.409585617,0.950421367,0.920845652,0.794908937,0
646,0.410595692,0.95005136,0.920249479,0.794925108,0
647,0.245023587,0.968714973,0.952433455,0.79917029,0
648,0.385798338,0.951392761,0.925337672,0.795773727,0
649,0.355698088,0.953511605,0.931354823,0.796314003,0
650,0.375142042,0.951473351,0.927481559,0.796065107,0
651,0.384232721,0.951195688,0.925705082,0.795714914,0
652,0.359435368,0.949370681,0.919903711,0.809063884,0
653,0.360243428,0.949379061,0.920874868,0.809076452,0
654,0.21743582,0.968920778,0.951315014,0.812385102,0
655,0.341203505,0.950414471,0.92375478,0.809280738,0
656,0.302669125,0.953203895,0.932201517,0.810203816,0
657,0.331557284,0.951313188,0.926009901,0.809486658,0
658,0.365596828,0.951964779,0.918468677,0.809048773,0
659,0.358677811,0.954559767,0.924371773,0.829171053,0
660,0.35893033,0.954678394,0.924877365,0.829217784,0
661,0.218516215,0.971697548,0.953706983,0.831892606,0
662,0.319688897,0.958654885,0.932309133,0.829894065,0
663,0.285497841,0.962591049,0.939782456,0.830167093,0
664,0.336658165,0.95764537,0.929127883,0.829310423,0
665,0.392161814,0.952580631,0.917262558,0.828664065,0
666,0.510946693,0.932953217,0.953212142,0.765462481,0
667,0.512057776,0.932552702,0.952503341,0.765435354,0
668,0.29326449,0.959004366,0.973044285,0.769681177,0
669,0.468271003,0.933588218,0.957170943,0.76571441,0
670,0.4160501,0.936831404,0.96193148,0.766699416,0
671,0.460644933,0.935419869,0.957842121,0.765999246,0
672,0.482563572,0.938830943,0.955803745,0.76579708,0
673,0.471250726,0.926046582,0.909030165,0.796553584,0
674,0.468422515,0.926533853,0.910238203,0.796579654,0
675,0.275915352,0.953941063,0.946479056,0.800309211,0
676,0.466806394,0.927775204,0.909798034,0.79696037,0
677,0.435595061,0.930143715,0.916106753,0.797260076,0
678,0.459382339,0.928222252,0.91147847,0.79709932,0
679,0.465745814,0.928411059,0.91001243,0.796464435,0
680,0.386606399,0.949829426,0.944933379,0.769441287,0
681,0.384232721,0.950007977,0.944955657,0.76955023,0
682,0.236204546,0.968532327,0.966211845,0.773617065,0
683,0.357566728,0.951903613,0.949014478,0.770000319,0
684,0.326910937,0.955899915,0.953327402,0.771022387,0
685,0.369839145,0.951379572,0.947304112,0.769921721,0
686,0.419282341,0.947627473,0.940241545,0.769555648,0
687,0.389586122,0.953549031,0.929032312,0.818691133,0
688,0.387767986,0.953512152,0.928643123,0.818729234,0
689,0.22248604,0.97123562,0.959292659,0.821809498,0
690,0.345344815,0.954769832,0.93696338,0.818933206,0
691,0.29913386,0.957392363,0.945508483,0.819398435,0
692,0.326910937,0.954701504,0.940357737,0.819104919,0
693,0.343930709,0.953108081,0.937328091,0.819084589,0
694,0.219438903,0.960216231,0.932426431,0.854084403,0
695,0.128026834,0.975309175,0.959626381,0.8569221,0
696,0.212671397,0.961990766,0.933263068,0.854529763,0
697,0.190045706,0.964736157,0.940374243,0.854878491,0
698,0.208126057,0.96224848,0.934546391,0.854568809,0
699,0.224943815,0.960215196,0.929367548,0.854300722,0

